match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,runs_off_bat,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
3,1,Kolkata Knight Riders,Delhi Capitals,3,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,3,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,3,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,3,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,4,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,4,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,4,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,4,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,4,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,4,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,5,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,5,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,5,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,5,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,5,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,5,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,6,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,6,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,Rohit Sharma,run out,Ruturaj Gaikwad
3,1,Kolkata Knight Riders,Delhi Capitals,6,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,6,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,1,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,6,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,6,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,7,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,Ruturaj Gaikwad,lbw,
3,1,Kolkata Knight Riders,Delhi Capitals,7,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,7,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,7,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,7,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,7,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,8,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,8,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,8,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,8,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,8,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,8,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,9,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,9,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,9,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,9,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,9,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,Rohit Sharma,caught,Faf du Plessis
3,1,Kolkata Knight Riders,Delhi Capitals,9,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,10,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,10,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,10,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,10,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,10,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,10,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,11,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,11,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,11,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,Faf du Plessis,run out,Jos Buttler
3,1,Kolkata Knight Riders,Delhi Capitals,11,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,11,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,11,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,12,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,12,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,12,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,12,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,12,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,12,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,0,0,0,Rohit Sharma,bowled,
3,1,Kolkata Knight Riders,Delhi Capitals,13,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,13,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,13,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,13,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,13,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,13,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,14,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,14,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,14,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,14,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,14,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,1,5,,,
3,1,Kolkata Knight Riders,Delhi Capitals,14,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,15,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,15,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,15,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,15,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,15,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,15,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,16,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,16,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,16,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,,,
3,1,Kolkata Knight Riders,Delhi Capitals,16,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,16,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,16,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,17,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,17,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,17,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,1,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,17,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,17,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,17,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,18,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,18,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,18,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,18,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,18,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,1,Kolkata Knight Riders,Delhi Capitals,18,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,19,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,1,Kolkata Knight Riders,Delhi Capitals,19,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,1,Kolkata Knight Riders,Delhi Capitals,19,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,1,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,19,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,19,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,1,1,,,
3,1,Kolkata Knight Riders,Delhi Capitals,19,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,0,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,0,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,0,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,Ruturaj Gaikwad,caught,Rohit Sharma
3,2,Delhi Capitals,Kolkata Knight Riders,0,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,0,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,0,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,1,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,1,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,1,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,1,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,1,7,Faf du Plessis,lbw,
3,2,Delhi Capitals,Kolkata Knight Riders,1,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,1,3,,,
3,2,Delhi Capitals,Kolkata Knight Riders,1,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,2,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,2,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,2,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,2,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,Rohit Sharma,lbw,
3,2,Delhi Capitals,Kolkata Knight Riders,2,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,2,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,3,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,3,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,3,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,3,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,3,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,3,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,4,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,4,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,1,7,,,
3,2,Delhi Capitals,Kolkata Knight Riders,4,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,4,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,4,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,4,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,5,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,5,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,5,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,5,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,5,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,0,0,0,Rohit Sharma,run out,Ruturaj Gaikwad
3,2,Delhi Capitals,Kolkata Knight Riders,5,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,6,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,6,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,6,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,6,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,6,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,6,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,7,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,7,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,0,4,Faf du Plessis,lbw,
3,2,Delhi Capitals,Kolkata Knight Riders,7,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,7,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,7,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,7,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,8,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,8,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,8,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,8,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,8,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,8,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,9,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,9,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,9,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,9,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,9,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,9,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,10,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,10,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,10,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,10,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,10,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,10,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,11,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,11,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,11,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,11,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,11,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,11,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,12,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,6,0,6,,,
3,2,Delhi Capitals,Kolkata Knight Riders,12,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,12,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,12,4,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,12,5,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,12,6,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,1,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,13,1,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,13,2,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,13,3,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,13,4,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,13,5,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,0,0,0,,,
3,2,Delhi Capitals,Kolkata Knight Riders,13,6,Faf du Plessis,Kuldeep Yadav,Rohit Sharma,1,0,1,Faf du Plessis,bowled,
3,2,Delhi Capitals,Kolkata Knight Riders,14,1,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,14,2,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,14,3,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,14,4,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,4,0,4,,,
3,2,Delhi Capitals,Kolkata Knight Riders,14,5,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,14,6,Rohit Sharma,Yuzvendra Chahal,Ruturaj Gaikwad,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,15,1,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
3,2,Delhi Capitals,Kolkata Knight Riders,15,2,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,2,0,2,,,
3,2,Delhi Capitals,Kolkata Knight Riders,15,3,Ruturaj Gaikwad,Bhuvneshwar Kumar,Faf du Plessis,1,0,1,,,
